age,bmi,children,annual_mileage,vehicle_age,sex_encoded,smoker_encoded,region_encoded,vehicle_make_encoded,usage_type_encoded,fuel_type_encoded,age_group_encoded,vehicle_category_encoded,high_mileage,old_vehicle
0.4836678759309047,-1.7574736185132187,0.7510792841256105,-0.47304694708509604,0.4932538580170097,-1.0105186966374133,-0.5074630991436532,-0.4669154930422726,-0.7406919815287335,0.2551958809675665,-1.2662298771521048,-0.2875353005137547,0.7782802211554805,-0.8187868984166311,-0.6717090579769858
0.5548690661603635,-1.0405992403343882,-0.9086136674186784,-1.563423993331211,0.8407913314381571,-1.0105186966374133,-0.5074630991436532,-1.3723255360720708,1.5091283846130266,0.2551958809675665,-0.1660898929770942,-0.2875353005137547,0.7782802211554805,-0.8187868984166311,1.4887397871509158
0.9108750173076573,-0.9520152210628624,-0.9086136674186784,0.4509136973355891,-1.2444335090887273,-1.0105186966374133,-0.5074630991436532,0.4384945499875257,-0.7406919815287335,0.2551958809675665,0.9340500911979165,-0.2875353005137547,0.7782802211554805,1.221319004900785,-0.6717090579769858
-0.014740455675306659,0.5998455609901665,3.240618711442044,0.7181588602670148,-0.20182108882528507,-1.0105186966374133,-0.5074630991436532,0.4384945499875257,-0.36572192050510677,-2.099646110305564,0.9340500911979165,-1.1760393007156107,0.7782802211554805,1.221319004900785,-0.6717090579769858
1.0532773977665748,-1.5081260087118864,1.580925759897755,0.06983412172693662,-0.8968960356675799,-1.0105186966374133,-0.5074630991436532,-0.4669154930422726,0.009248140518519925,0.2551958809675665,-1.2662298771521048,-0.2875353005137547,-1.3799351900487327,-0.8187868984166311,-0.6717090579769858
1.6940881098317038,1.7727635939372228,-0.9086136674186784,-1.7385108295374616,0.14571638459586234,0.9895907946360466,-0.5074630991436532,0.4384945499875257,-0.7406919815287335,0.2551958809675665,-1.2662298771521048,0.6009686996881013,0.7782802211554805,-0.8187868984166311,-0.6717090579769858
-1.2251606895761058,-1.0438801299370373,-0.9086136674186784,0.9905783146837689,0.8407913314381571,-1.0105186966374133,-0.5074630991436532,1.343904593017324,1.5091283846130266,0.2551958809675665,0.9340500911979165,1.4894726998899575,0.7782802211554805,1.221319004900785,1.4887397871509158
-1.5099654504939408,-1.4925417830993029,-0.9086136674186784,1.4875899887069437,-0.5493585622464325,0.9895907946360466,1.9705866331709745,-1.3723255360720708,0.009248140518519925,0.2551958809675665,0.9340500911979165,1.4894726998899575,-1.3799351900487327,1.221319004900785,-0.6717090579769858
0.05646073455415211,1.7333929187054333,-0.07876719164653397,-0.8050406764410377,-0.8968960356675799,0.9895907946360466,-0.5074630991436532,-1.3723255360720708,0.009248140518519925,0.2551958809675665,-1.2662298771521048,-1.1760393007156107,-1.3799351900487327,-0.8187868984166311,-0.6717090579769858
-0.1571428361342242,0.5801602233742723,-0.07876719164653397,1.3032733352565935,-1.2444335090887273,0.9895907946360466,1.9705866331709745,-1.3723255360720708,0.7591882625657733,0.2551958809675665,0.9340500911979165,-1.1760393007156107,0.7782802211554805,1.221319004900785,-0.6717090579769858
-0.3707464068226005,-1.3522837525860534,0.7510792841256105,-0.5930345712583892,0.8407913314381571,0.9895907946360466,-0.5074630991436532,-1.3723255360720708,-1.8656021645996135,0.2551958809675665,-1.2662298771521048,-1.1760393007156107,-0.30082748444662605,-0.8187868984166311,1.4887397871509158
0.7684726368487398,1.050967881354419,-0.07876719164653397,-0.245098430299003,0.4932538580170097,0.9895907946360466,-0.5074630991436532,0.4384945499875257,-1.1156620425523602,-2.099646110305564,-1.2662298771521048,-0.2875353005137547,0.7782802211554805,-0.8187868984166311,-0.6717090579769858
0.6972714466192811,-0.1211299291919752,-0.9086136674186784,-0.815249413695875,-1.2444335090887273,-1.0105186966374133,-0.5074630991436532,-0.4669154930422726,-0.36572192050510677,0.2551958809675665,-1.2662298771521048,-0.2875353005137547,0.7782802211554805,-0.8187868984166311,-0.6717090579769858
1.7652893000611625,1.4217084064537682,-0.9086136674186784,0.3025373928508991,-0.20182108882528507,-1.0105186966374133,-0.5074630991436532,-1.3723255360720708,-1.1156620425523602,0.2551958809675665,-0.1660898929770942,0.6009686996881013,0.7782802211554805,-0.8187868984166311,-0.6717090579769858
0.4836678759309047,-0.797813409738354,3.240618711442044,1.3400527585171718,1.1883288048593046,0.9895907946360466,-0.5074630991436532,1.343904593017324,0.3842182015421466,0.2551958809675665,-1.2662298771521048,-0.2875353005137547,-0.30082748444662605,1.221319004900785,1.4887397871509158
0.7684726368487398,0.2528914855100229,-0.9086136674186784,1.676661396495163,0.8407913314381571,0.9895907946360466,-0.5074630991436532,-0.4669154930422726,-0.36572192050510677,0.2551958809675665,0.9340500911979165,-0.2875353005137547,0.7782802211554805,1.221319004900785,1.4887397871509158
-0.22834402636368298,0.4489246392683072,0.7510792841256105,0.7690627008253815,1.1883288048593046,0.9895907946360466,1.9705866331709745,1.343904593017324,-0.36572192050510677,0.2551958809675665,-1.2662298771521048,-1.1760393007156107,0.7782802211554805,1.221319004900785,1.4887397871509158
-1.0115571188877295,-0.7289147280827231,-0.9086136674186784,0.9434503084525337,1.1883288048593046,0.9895907946360466,-0.5074630991436532,-1.3723255360720708,0.009248140518519925,0.2551958809675665,0.9340500911979165,1.4894726998899575,-1.3799351900487327,1.221319004900785,1.4887397871509158
0.8396738270781986,1.1592372382418392,-0.07876719164653397,-0.6401625774896244,-0.20182108882528507,-1.0105186966374133,-0.5074630991436532,0.4384945499875257,1.5091283846130266,0.2551958809675665,0.9340500911979165,-0.2875353005137547,0.7782802211554805,-0.8187868984166311,-0.6717090579769858
0.9108750173076573,1.8268982723809328,0.7510792841256105,0.611037041949133,0.14571638459586234,0.9895907946360466,1.9705866331709745,0.4384945499875257,-1.4906321035759869,-2.099646110305564,-0.1660898929770942,-0.2875353005137547,0.7782802211554805,1.221319004900785,-0.6717090579769858
-0.6555511677404355,-0.49515134389397386,-0.07876719164653397,-1.6139082967421188,0.8407913314381571,0.9895907946360466,-0.5074630991436532,-1.3723255360720708,-0.36572192050510677,0.2551958809675665,0.9340500911979165,-1.1760393007156107,0.7782802211554805,-0.8187868984166311,1.4887397871509158
-1.0115571188877295,0.8139236075630208,-0.9086136674186784,-1.1173161598664032,-0.20182108882528507,0.9895907946360466,-0.5074630991436532,-0.4669154930422726,1.5091283846130266,-2.099646110305564,0.9340500911979165,1.4894726998899575,0.7782802211554805,-0.8187868984166311,-0.6717090579769858
-1.5099654504939408,0.20613880867227363,-0.9086136674186784,0.4509136973355891,1.1883288048593046,-1.0105186966374133,-0.5074630991436532,-1.3723255360720708,0.3842182015421466,0.2551958809675665,-0.1660898929770942,1.4894726998899575,-0.30082748444662605,1.221319004900785,1.4887397871509158
1.2668809684549511,-0.42051110543370634,-0.9086136674186784,-0.2713894248731045,1.535866278280452,0.9895907946360466,-0.5074630991436532,1.343904593017324,0.009248140518519925,0.2551958809675665,-1.2662298771521048,0.6009686996881013,-1.3799351900487327,-0.8187868984166311,1.4887397871509158
-0.8691547384288119,-2.0847423563774674,0.7510792841256105,-0.02246405071405811,0.4932538580170097,-1.0105186966374133,1.9705866331709745,-1.3723255360720708,0.009248140518519925,0.2551958809675665,-1.2662298771521048,-1.1760393007156107,-1.3799351900487327,-0.8187868984166311,-0.6717090579769858
0.6260702563898223,0.8139236075630208,2.4107722356698997,-0.12622957185226735,0.14571638459586234,0.9895907946360466,-0.5074630991436532,-1.3723255360720708,-2.2405722256232403,0.2551958809675665,0.9340500911979165,-0.2875353005137547,-0.30082748444662605,-0.8187868984166311,-0.6717090579769858
0.41246668570144596,-1.042239685135713,3.240618711442044,-0.03225325082143634,-1.2444335090887273,0.9895907946360466,-0.5074630991436532,0.4384945499875257,1.5091283846130266,-2.099646110305564,0.9340500911979165,-0.2875353005137547,0.7782802211554805,-0.8187868984166311,-0.6717090579769858
